czas,amplituda
0.0,0.882026172983832
0.002004008016032064,0.7629947902864979
0.004008016032064128,1.1149520669514816
0.0060120240480961915,1.8081989564893086
0.008016032064128256,1.6829566893522359
0.01002004008016032,0.3209767571158251
0.012024048096192383,1.343871096157708
0.014028056112224447,0.8508980444137688
0.01603206412825651,0.9310267286484905
0.018036072144288574,1.242082527719273
0.02004008016032064,1.1608252497398415
0.022044088176352703,1.8656273469430027
0.024048096192384766,1.5661666483613377
0.026052104208416832,1.2909256950665595
0.028056112224448895,1.4935673235494937
0.03006012024048096,1.47696288383138
0.03206412825651302,2.0924452505682023
0.03406813627254509,1.274756764384706
0.03607214428857715,1.5623235985578074
0.038076152304609215,1.0036066540006638
0.04008016032064128,0.17533679262685675
0.04208416833667334,1.7960466642859783
0.044088176352705406,1.9150206534307672
0.04609218436873747,1.121391002333278
0.04809619238476953,2.633089234234892
0.0501002004008016,-0.2271877918960763
0.052104208416833664,0.5206950752773508
0.05410821643286573,0.39809094581228754
0.05611222444889779,1.2480101161883537
0.058116232464929855,1.2023479869449274
0.06012024048096192,0.5273561452703552
0.06212424849699398,0.6174137355042185
0.06412825651302605,-0.04078875304071239
0.06613226452905811,-0.6161009023600805
0.06813627254509018,0.1680701771745425
0.07014028056112225,0.3845932355931546
0.0721442885771543,0.8827612598752453
0.07414829659318636,0.8269614328770077
0.07615230460921843,-0.012612087637909775
0.0781563126252505,-0.017518820033218835
0.08016032064128256,-0.4405733807140194
0.08216432865731463,-0.6785481687813493
0.08416833667334668,-0.8760224426799365
0.08617234468937875,0.8962617054620116
0.08817635270541081,-0.39185838701976156
0.09018036072144288,-0.4154139638504758
0.09218436873747494,-0.883322077855035
0.09418837675350701,0.0703100394450889
0.09619238476953906,-1.1876142303362243
0.09819639278557113,-0.5497384631473289
0.1002004008016032,0.04597098413292677
0.10220440881763526,0.6242530474719574
0.10420841683366733,0.1127709525566612
0.1062124248496994,-0.2842485024300138
0.10821643286573146,0.2306389760214714
0.11022044088176351,0.39857000024913547
0.11222444889779558,0.15858715932942172
0.11422845691382764,0.21897356767090673
0.11623246492985971,-0.30530157320587664
0.11823647294589178,-0.22345506038112545
0.12024048096192384,-0.43011071217549424
0.1222444889779559,-0.3230999047944784
0.12424849699398796,-0.5967902147331468
0.12625250501002003,-1.0975172280528827
0.1282565130260521,-0.18691183864127903
0.13026052104208416,-0.5146910466612902
0.13226452905811623,-1.163850840552369
0.1342685370741483,-0.14894855834234075
0.13627254509018036,-0.8620886543878165
0.13827655310621242,-0.40696698565062545
0.1402805611222445,-0.08919796013301556
0.14228456913827653,-0.40627625841126075
0.1442885771543086,0.08575469830452187
0.14629258517034066,-1.1106377260742006
0.14829659318637273,-0.29739764146487196
0.1503006012024048,-1.842360454394487
0.15230460921843686,-1.9327787355015165
0.15430861723446893,-1.780277754484107
0.156312625250501,-1.6361758219074798
0.15831663326653306,-1.4379788111426663
0.16032064128256512,-2.0304704345099727
0.1623246492985972,-0.9755603882646786
0.16432865731462926,-1.1675514779062497
0.16633266533066132,-2.1393459561352652
0.16833667334669336,-0.5944873176668513
0.17034068136272543,-0.3547352301645522
0.1723446893787575,-0.6741759205231612
0.17434869739478956,-1.3113884808859673
0.17635270541082163,-1.711804172489447
0.1783567134268537,-0.6015235384939249
0.18036072144288576,-1.2801680769158883
0.18236472945891782,-0.4148947223357884
0.1843687374749499,-0.8674327505221168
0.18637274549098196,-0.4268351668413427
0.18837675350701402,-0.6789109348969717
0.1903807615230461,-0.44433205814653726
0.19238476953907813,-0.7317138649934634
0.1943887775551102,0.21756507741070208
0.19639278557114226,-0.5496255356045783
0.19839679358717432,-0.34935024140267856
0.2004008016032064,1.454166569526583
0.20240480961923846,-0.09840205654540879
0.20440881763527052,0.0028221580129869084
0.2064128256513026,1.1848031310920497
0.20841683366733466,0.17479030473352597
0.21042084168336672,1.7933742566291415
0.2124248496993988,0.6736916752188344
0.21442885771543085,0.564203574671298
0.21643286573146292,1.9550965631581398
0.21843687374749496,1.7876215873157895
0.22044088176352702,2.032713453180803
0.2224448897795591,1.601152884526848
0.22444889779559116,0.7641461611965685
0.22645290581162322,2.1936670352832546
0.2284569138276553,1.145581683691091
0.23046092184368736,1.7186713785189291
0.23246492985971942,1.8256899623418799
0.2344689378757515,1.3058035356590885
0.23647294589178355,1.7180928743126305
0.23847695390781562,1.8962912006017603
0.24048096192384769,1.643829744266258
0.24248496993987975,0.9225591877173162
0.2444889779559118,1.6341688207022091
0.24649298597194386,2.1571296994721783
0.24849699398797592,1.1516014920665678
0.250501002004008,0.42505886737360193
0.25250501002004005,0.2793281965000566
0.2545090180360721,1.4146155635026632
0.2565130260521042,0.8152871214057629
0.25851703406813625,0.6681469891754989
0.2605210420841683,0.06091298716526605
0.2625250501002004,0.6932026809100886
0.26452905811623245,0.06045925626323745
0.2665330661322645,0.38403164095126774
0.2685370741482966,0.017244298254576906
0.27054108216432865,0.6371257172324024
0.2725450901803607,0.5477806357960497
0.2745490981963928,0.1129026447551287
0.27655310621242485,0.3697809473815469
0.2785571142284569,-0.4226894272366437
0.280561122244489,-0.6721956242856438
0.282565130260521,0.2404487123391977
0.28456913827655306,0.04934588269829503
0.2865731462925851,0.22693462541485876
0.2885771543086172,1.0427787965200102
0.29058116232464926,0.26384204441160924
0.2925851703406813,-0.7255683566444593
0.2945891783567134,0.22767667051274576
0.29659318637274545,-1.0511297169636888
0.2985971943887775,-0.6867361286223251
0.3006012024048096,0.44699298968514684
0.30260521042084165,1.2749176059068623
0.3046092184368737,-0.016674774453027563
0.3066132264529058,-0.11948848149870278
0.30861723446893785,0.18334999213994102
0.3106212424849699,-0.15925779005942065
0.312625250501002,0.6770021635191745
0.31462925851703405,-0.48354797563798174
0.3166332665330661,-0.5728253340003799
0.3186372745490982,-0.27153223248505165
0.32064128256513025,-0.3529799432422219
0.3226452905811623,0.8118539298948044
0.3246492985971944,0.2754370076630436
0.32665330661322645,-0.19908829286962237
0.3286573146292585,-0.8962286878875726
0.3306613226452906,0.10112810624644325
0.33266533066132264,-0.8554501905521488
0.33466933867735466,-1.1586280152770732
0.3366733466933867,0.18038410121265913
0.3386773547094188,-0.27892767238807553
0.34068136272545085,0.0029765732152592927
0.3426853707414829,-0.3143490886198934
0.344689378757515,-0.0576994731833852
0.34669338677354705,-0.8201220866616932
0.3486973947895791,-1.0162842102058962
0.3507014028056112,-1.1589599752438677
0.35270541082164325,-1.8980951018993422
0.3547094188376753,-1.8338501256366864
0.3567134268537074,-1.705607371869847
0.35871743486973945,-1.4539928540931002
0.3607214428857715,-1.6208059991015704
0.3627254509018036,-2.108621577930863
0.36472945891783565,-1.7166420979348462
0.3667334669338677,-2.476675777497337
0.3687374749498998,-1.0190724315531645
0.37074148296593185,-2.0961354830423944
0.3727454909819639,-1.807566315118996
0.374749498997996,-1.1865670209197412
0.37675350701402804,-1.5368821915326405
0.3787575150300601,-0.347401227598199
0.3807615230460922,-1.7146924665822627
0.38276553106212424,-0.8818423903001392
0.38476953907815625,-0.980070968524463
0.3867735470941883,-1.4877136497207093
0.3887775551102204,-0.5836664337716078
0.39078156312625245,-0.8713475670556818
0.3927855711422845,-0.33881721135515097
0.3947895791583166,-0.2512081011275928
0.39679358717434865,0.4810558141603358
0.3987975951903807,0.1304982965134236
0.4008016032064128,0.3405895267489151
0.40280561122244485,0.46833720657482014
0.4048096192384769,1.200354148077568
0.406813627254509,1.0400573368608466
0.40881763527054105,1.093550647264686
0.4108216432865731,0.024982626046542777
0.4128256513026052,0.8799520549961279
0.41482965931863724,0.5802004257935112
0.4168336673346693,1.1444989828850778
0.4188376753507014,1.0087831296984728
0.42084168336673344,1.5640589777571012
0.4228456913827655,1.3162768669690446
0.4248496993987976,1.5969240520576657
0.42685370741482964,1.0138542753669473
0.4288577154308617,0.8151843040507574
0.4308617234468938,1.1196061928603003
0.43286573146292584,1.3500769453953438
0.4348697394789579,1.5787170916446218
0.4368737474949899,2.5458266628456014
0.438877755511022,1.4184443606731967
0.44088176352705405,0.9812782481681303
0.4428857715430861,1.3021367645809925
0.4448897795591182,1.2553427510358652
0.44689378757515025,1.7359831427757697
0.4488977955911823,0.7290020459816539
0.4509018036072144,0.5312297012791533
0.45290581162324645,0.5740893426489996
0.4549098196392785,0.6042180887062524
0.4569138276553106,0.17784570446909376
0.45891783567134264,0.34204977177538165
0.4609218436873747,-0.27032080138219017
0.4629258517034068,0.17201732433619524
0.46492985971943884,0.12057400023549752
